USER_ID,VIDEOGAME_ID,PURCHASE_DATE,PLAYTIME
23847,251060,2023-01-22,2983
27191,315930,2016-12-04,3000
23827,403880,2023-11-03,2996
27505,270430,2016-02-04,2999
22745,12130,2018-04-09,2993
25896,330720,2021-02-20,2995
26483,338090,2017-10-19,2978
25357,251990,2024-05-09,2981
22747,394550,2014-01-31,2983
25707,94590,2021-01-11,3016
29277,326720,2021-11-22,2980
25090,17740,2014-02-24,2998
26105,39560,2017-01-08,3011
22646,354560,2023-05-07,2986
24858,272270,2014-04-22,3004
27239,202200,2022-06-11,3004
26523,31830,2020-12-22,3007
24993,15500,2020-05-08,3005
22792,285520,2014-12-13,3000
25443,360620,2017-10-27,2997
27082,296790,2021-09-01,3001
25141,333120,2017-04-01,2990
24340,328460,2020-02-09,2985
24770,384230,2023-03-24,2992
23133,325470,2021-05-09,3001
27110,248800,2022-10-21,3007
24041,268930,2015-10-31,3011
25119,361350,2015-06-09,3008
27193,7660,2015-12-28,3004
25721,339210,2019-08-26,3008
27221,402340,2024-01-30,3000
28582,371190,2014-12-27,3001
28376,399260,2023-02-13,3008
23931,386750,2021-12-23,3012
25358,360990,2017-09-11,3001
22272,18020,2013-07-09,3030
23864,307690,2015-12-03,2996
26215,31830,2013-07-09,2986
24829,348490,2013-08-28,3013
27123,365460,2017-02-13,3020
23477,338540,2023-10-14,2987
25342,285310,2015-06-08,2985
26663,3510,2017-10-23,2994
25674,369560,2013-09-23,2994
23143,361380,2024-05-03,2994
25819,342180,2021-05-13,2990
25157,17100,2018-09-02,3001
28957,361330,2019-09-17,2992
23967,20920,2017-07-04,3001
26317,251020,2012-10-25,2993
27805,332630,2013-11-22,2999
26417,339690,2015-06-23,3007
26363,204580,2023-04-13,3003
23103,6920,2020-12-22,2997
23914,410040,2015-12-28,3006
24717,296210,2018-11-23,2993
27078,384750,2022-12-10,2989
25743,383190,2020-02-23,2986
23288,383840,2015-01-08,3008
22581,322580,2016-10-25,3001
25704,385360,2019-03-05,3006
25783,367140,2012-09-28,2990
26785,8890,2023-12-08,2994
25771,383520,2020-05-07,3004
28455,252970,2021-07-18,2984
25423,38190,2023-04-14,2985
23896,392410,2019-02-11,2992
23976,49800,2022-05-24,2997
28571,371650,2022-02-28,3004
22163,297110,2012-09-08,2985
21853,314330,2024-04-11,3001
23363,36130,2013-04-12,2988
25322,269310,2019-10-13,2992
27878,45740,2017-01-12,2990
22995,215770,2018-12-15,3003
22285,333600,2024-03-11,2991
27706,389260,2019-12-18,3014
26661,377480,2022-02-28,2997
27787,65710,2020-05-28,3005
26470,346780,2020-11-21,2986
24409,273750,2024-05-11,3010
26779,264580,2024-02-20,3010
23433,260710,2012-07-24,2991
23899,359800,2014-04-30,3006
23523,9160,2013-04-04,2992
26501,353550,2022-07-12,2996
26015,335210,2015-09-06,3006
26216,405900,2019-07-01,2988
24823,347330,2021-12-06,3004
26925,237870,2018-09-26,3012
26777,293760,2023-07-15,3000
24595,334940,2022-05-01,3006
27115,383720,2022-11-11,3007
23680,375320,2020-07-05,3003
24219,378530,2016-02-11,3001
23444,408440,2019-11-06,2977
28344,372780,2013-11-01,3003
27625,302750,2023-09-27,2986
25345,61520,2017-12-20,3000
22043,385220,2013-12-15,3001
27416,292600,2013-10-18,3012
28529,2330,2018-04-02,2986
23450,322440,2013-08-04,3008
23951,314240,2013-04-21,3002
23276,245050,2024-06-14,3000
25084,357930,2015-01-18,2989
24471,401170,2017-08-19,3004
22862,397870,2022-07-03,3011
24428,399640,2015-04-13,3001
26171,318350,2017-08-13,3004
22928,321390,2014-12-29,2992
25533,327910,2015-02-22,2998
27809,313390,2016-07-21,3023
24402,360430,2013-01-05,2998
22582,275530,2015-12-06,3009
23086,343860,2020-07-23,2994
25398,333120,2021-12-17,3001
26198,42810,2019-10-14,2990
24396,2910,2019-09-23,3021
27951,375680,2018-05-07,3011
24467,21090,2012-11-12,3000
25298,296630,2016-07-25,3004
24408,371530,2014-04-17,3002
26965,306620,2017-06-16,2990
28837,218510,2022-01-27,2997
23167,268970,2016-02-03,3002
24139,15740,2023-02-18,2999
26082,386420,2023-02-28,2989
26047,19980,2023-06-27,2997
29883,102600,2018-06-04,2980
23531,356250,2016-08-05,2992
23858,366280,2021-09-24,2997
28790,354640,2015-04-03,3011
27416,361430,2018-11-14,3001
26959,265590,2016-06-14,3008
27042,12480,2016-04-25,2995
25524,270190,2012-10-21,2998
24361,358210,2023-02-24,2976
23964,404850,2014-12-16,3017
27237,110610,2017-08-05,2997
23784,342910,2015-12-30,2980
22527,26000,2023-02-24,2988
27494,227580,2022-03-06,2990
24326,348460,2018-08-04,2990
22645,335050,2022-07-01,2997
26534,262510,2017-09-24,3002
26313,341940,2021-10-22,2992
25090,27920,2020-03-01,2999
26793,262960,2020-06-23,3001
25268,289180,2021-06-13,2992
27302,289800,2021-09-15,2987
26707,280830,2017-04-27,2996
21459,291960,2023-01-29,2987
27730,242920,2013-04-18,2994
29645,340170,2014-04-16,3020
24238,9180,2017-06-02,3004
23409,220240,2013-03-15,3008
22770,394480,2018-09-11,3006
27563,4880,2024-05-03,2990
24435,4580,2013-07-18,3011
26042,245450,2020-06-13,2982
22911,7220,2012-10-25,3006
26598,246880,2017-09-14,3009
29586,409600,2015-12-19,2986
27393,262870,2019-06-29,3003
26805,261350,2023-07-19,3002
26238,31930,2015-11-05,2990
23781,293840,2024-04-22,2996
27993,301320,2012-02-23,2999
21748,396320,2013-04-21,3001
24815,262280,2017-04-07,2994
24629,302260,2013-03-15,2996
23578,223490,2023-06-16,2993
26701,330180,2016-09-07,3011
21364,311720,2016-05-01,2994
24200,348510,2021-05-24,3002
24606,227380,2018-05-11,3003
28018,60800,2013-12-02,2999
23908,272990,2015-12-04,2981
24928,356450,2023-11-19,3000
23726,251850,2023-04-26,3007
22052,41000,2021-09-10,2997
27233,244910,2024-04-18,3001
23661,263420,2024-02-20,3001
27809,279140,2019-11-23,2988
27374,20570,2022-08-20,3007
23977,362090,2019-02-11,2998
26886,384690,2018-02-10,2987
25020,263940,2021-12-03,3000
22487,204220,2021-08-01,2995
20346,358770,2014-11-24,3014
20429,365900,2022-11-23,2999
20392,375950,2015-02-10,2996
30497,271760,2018-02-12,3015
22580,235320,2014-01-27,2987
27675,55100,2018-05-08,2995
23416,280500,2019-05-23,2989
25512,329610,2019-03-27,2997
23767,233130,2017-01-07,3018
23769,387090,2018-03-23,2995
26349,407100,2022-05-24,3015
21464,325160,2013-06-17,3003
24387,260130,2018-04-07,3007
24713,332630,2022-03-18,3022
28553,102810,2017-02-01,3011
27553,315920,2023-09-29,3000
26014,354180,2020-03-20,3009
26225,18040,2017-05-16,3012
28493,253350,2015-07-03,3004
24813,113200,2021-04-01,2989
29295,388620,2018-01-03,2984
27372,408960,2015-08-12,3012
25545,382320,2015-04-28,3007
22872,337630,2016-05-23,3014
22387,371570,2014-07-25,3001
26432,9310,2017-03-17,2999
29054,390040,2014-03-12,2995
26154,42230,2015-10-16,2995
26558,17460,2014-01-30,3001
25442,285980,2018-10-12,2995
26355,32360,2019-04-22,2986
25351,390210,2016-08-05,3004
24465,381910,2023-01-03,2988
23115,268750,2018-12-06,3005
27617,274350,2023-06-01,3006
25998,311310,2017-08-25,2995
27753,348860,2012-08-04,2991
23622,323040,2020-09-06,2998
24162,288970,2022-07-24,3003
25607,398030,2020-09-21,2989
24710,113200,2017-10-05,3006
24800,32200,2019-05-26,2990
25733,214830,2014-01-14,3007
27280,388680,2013-05-29,2987
25239,367000,2016-02-01,2983
22979,400170,2016-10-21,3006
27791,331190,2013-07-23,3009
24061,11450,2017-05-05,3006
28589,397820,2016-10-01,3007
23781,322630,2022-06-13,3010
27178,347330,2021-05-29,3003
24245,353340,2022-03-19,2986
25987,282800,2024-04-14,2988
21984,294020,2022-09-21,2994
24551,40930,2014-01-06,2994
22206,385330,2018-11-02,3001
22952,314200,2019-12-16,3012
25227,376870,2023-12-22,3000
24259,366460,2019-07-04,2996
25483,345020,2023-02-15,3006
23963,283920,2022-12-30,3012
24753,312560,2014-05-20,3002
21506,113020,2014-01-25,3005
25303,372380,2012-11-04,2990
22937,37800,2015-02-06,2998
23193,321890,2021-12-24,2987
24519,357290,2017-05-14,2991
25717,335900,2018-08-17,3004
26448,21090,2014-10-07,2996
23226,342580,2015-01-01,2988
23614,376730,2016-04-09,3004
26472,353280,2013-02-23,3005
26505,15320,2017-10-15,2997
20333,358410,2014-01-22,3003
25437,208630,2023-06-24,2998
25716,38410,2023-07-09,3006
25136,34500,2013-03-16,2996
20859,326480,2020-07-27,2995
28314,384960,2017-03-17,3011
25524,350910,2015-11-23,3010
26614,48000,2013-05-15,3002
25205,356580,2014-04-02,3007
23907,357340,2013-10-21,2987
24933,39190,2020-04-15,3002
23821,239160,2019-11-06,3000
21868,373420,2018-02-04,3011
22745,350910,2018-03-22,3008
23929,211600,2015-03-31,2992
26144,34920,2021-05-18,3002
24350,344880,2017-07-13,2991
24337,320840,2023-08-21,2992
24286,266270,2014-12-17,3001
20585,307110,2013-08-26,3007
23390,352810,2018-12-05,3003
24520,344900,2022-03-25,3005
23832,252470,2013-12-10,3014
26089,403030,2020-11-20,2998
23273,372340,2018-11-09,3008
23669,278890,2018-12-23,2992
23430,335220,2017-10-29,2996
22397,216930,2014-01-03,3008
23809,377070,2022-02-02,2987
27491,98100,2022-04-09,3006
28102,286140,2019-11-06,2995
25359,399780,2024-01-25,3004
26324,340220,2012-05-23,3004
25364,8800,2018-04-17,2992
21186,334540,2018-03-04,3003
24488,335850,2024-01-11,2997
27832,314590,2015-05-17,3000
28808,348020,2022-09-03,2998
30870,288970,2023-04-10,3004
22422,360030,2015-02-06,3014
23166,324420,2013-11-11,3012
23735,15170,2012-06-02,3015
24224,369440,2014-04-07,3013
26135,397330,2019-10-19,2997
23908,375250,2016-03-23,2990
25192,2200,2014-01-07,2999
21988,297470,2020-08-06,3010
27764,31830,2023-10-13,2996
21590,312670,2020-03-03,2993
22327,360590,2018-10-11,2993
25523,402160,2023-06-07,3013
25972,340360,2019-05-25,2995
22195,364300,2021-12-27,2991
27180,381940,2017-07-21,2993
25330,209650,2015-01-14,2996
24498,368600,2018-04-13,2977
25212,406650,2022-06-29,3006
23173,376310,2015-08-20,3003
27856,224300,2019-12-26,2988
27634,249190,2017-09-24,2999
25662,402890,2013-01-09,2985
25058,403290,2020-05-06,3010
23776,205910,2019-09-02,2995
24447,361020,2018-05-26,3015
25736,374080,2019-12-28,2994
23613,256070,2019-04-17,3011
22407,333490,2015-06-26,2982
28941,295550,2018-12-23,3020
24190,335120,2019-05-06,3004
23980,402020,2019-06-19,3008
27211,356520,2015-11-23,2986
20640,34920,2014-02-26,2982
24916,92900,2016-12-09,3009
24342,405810,2013-08-03,3003
28750,334040,2018-10-10,2985
23490,95400,2024-01-26,3008
26895,323470,2017-05-30,3005
26153,336670,2017-04-25,2995
29181,407340,2020-01-23,3000
24814,252670,2018-01-31,3007
25371,331200,2017-12-06,3005
24021,401810,2022-11-26,2995
26096,403390,2013-07-08,2991
24975,327380,2020-10-18,3022
25410,236970,2021-02-12,2976
22814,325150,2024-02-28,3012
24957,98600,2023-05-28,2988
27316,400940,2017-09-29,2997
22483,357300,2012-06-25,2987
24861,258880,2015-01-30,2990
25755,314370,2019-10-23,3018
23200,348490,2021-07-15,2986
28219,304670,2017-06-13,3004
25510,379720,2023-10-03,3004
25588,381640,2016-04-19,2997
23388,355410,2024-06-02,3010
23702,345610,2018-12-15,3007
20351,16120,2021-12-09,3001
20585,70620,2014-01-18,3005
22769,37390,2017-05-07,3003
22543,285820,2019-10-18,2982
24730,339400,2023-03-11,3000
22847,355530,2013-05-09,2993
24963,301320,2021-06-01,3001
22001,335240,2018-04-16,3002
22476,293220,2015-05-03,2996
25106,370140,2015-05-08,2996
22779,90200,2019-06-12,3007
22824,367110,2018-06-07,2994
29765,405540,2021-07-10,2997
24643,407320,2016-02-21,2993
23770,265630,2018-09-18,2990
22769,246940,2014-02-14,3003
24207,283290,2020-05-12,2984
25609,265970,2024-06-13,2990
23925,203990,2014-10-08,2996
23494,23600,2023-09-06,3005
27145,254080,2013-08-05,3000
26546,292410,2024-03-28,3003
25138,350000,2019-12-07,3009
22492,390310,2021-08-18,3016
25848,360940,2015-06-07,3015
25969,362920,2014-08-23,3006
29798,317280,2013-02-14,2991
24361,263100,2015-11-20,2990
26564,329320,2024-01-22,3011
26229,8100,2018-01-18,2985
26869,7010,2015-04-23,2997
25312,337210,2015-10-29,2986
24311,251530,2016-01-15,2991
28111,385760,2015-08-19,3006
26138,389850,2016-07-05,3007
25783,348300,2018-03-09,2996
25698,319180,2024-04-18,3006
23777,408860,2024-03-04,3008
20240,399000,2023-09-01,3003
25145,349760,2020-04-16,2990
26551,264380,2017-06-27,3005
25759,374620,2016-10-31,3006
21726,20710,2013-08-03,3004
25530,376240,2024-05-03,2985
25148,341490,2017-09-06,2993
27681,355250,2012-10-19,2996
25254,305460,2013-11-26,3004
24355,339560,2020-07-24,3016
24936,7600,2018-10-25,3012
23512,227600,2023-08-13,3010
21793,334120,2018-01-15,2997
25887,299170,2020-09-22,3007
23982,335560,2012-07-11,3011
26769,19020,2014-05-10,2988
22607,332880,2015-12-18,3010
26461,292280,2012-05-01,3008
23186,340,2017-01-01,3019
25210,397040,2017-07-05,3003
26265,393170,2021-02-15,2986
24441,320520,2015-08-23,3003
24413,317380,2016-09-16,3003
23325,359920,2015-04-16,2987
26748,285350,2023-01-13,3007
24178,332260,2023-10-06,2991
26746,330460,2014-08-23,3010
24317,339720,2012-04-26,3017
24027,377530,2015-03-10,3001
26985,375600,2016-02-05,3015
27523,344960,2020-08-29,2984
24093,399180,2013-04-10,3002
26962,357900,2020-04-29,3010
27067,367060,2017-01-23,2989
26506,380020,2023-10-12,2985
26027,322900,2023-10-07,3007
24629,364890,2016-03-19,3010
24059,317720,2012-10-07,2986
30023,386080,2019-04-13,2995
24706,380550,2012-09-13,3009
24361,379320,2022-06-02,2992
26119,24460,2019-09-11,3011
29076,324080,2012-07-06,3008
25225,331880,2024-04-20,2986
23324,401360,2022-12-15,2995
21963,269530,2020-02-16,3007
25719,12100,2015-03-30,3006
24634,373460,2012-09-08,2973
28097,293420,2021-01-04,3001
25242,403070,2014-08-25,3009
27270,36000,2024-05-28,2997
27995,386540,2018-09-09,2999
21482,302460,2013-03-08,2998
23027,11130,2014-09-24,2995
24829,394030,2014-06-12,3004
23745,48800,2018-12-14,2988
24317,355920,2020-04-28,2996
24085,215470,2019-07-19,3000
24691,97110,2023-05-17,2991
27927,47890,2020-03-26,3009
27475,368140,2015-10-15,3003
26797,2600,2023-11-19,2991
26688,209520,2021-09-22,3010
26031,212110,2015-08-08,2978
22941,328440,2024-01-31,2984
27354,269110,2017-01-09,3009
23639,377200,2015-05-29,2990
22619,39800,2012-09-23,3007
24339,401250,2023-01-31,3007
23829,234670,2018-10-07,3019
25914,251210,2013-09-27,2996
26899,205020,2012-02-20,2994
25231,314630,2021-04-14,2993
22295,270590,2019-12-25,3008
27108,268890,2021-03-05,3002
27299,345820,2023-10-25,2988
27841,317510,2022-04-28,3003
29990,404850,2014-06-18,3006
22602,368640,2014-08-15,2994
25613,323470,2015-04-27,3017
22413,25000,2013-08-07,3000
27037,317840,2016-06-05,3013
24439,394950,2021-02-27,3013
22701,409070,2015-11-23,3020
25763,223750,2019-12-25,3006
22959,407420,2022-01-10,3015
27336,70420,2015-02-01,3003
25889,262610,2023-12-23,2986
20518,384110,2018-03-26,3004
26175,18600,2021-05-24,3001
23318,336300,2017-11-05,3006
21501,294710,2021-05-10,3004
26445,357290,2023-07-24,3000
24653,260650,2023-04-25,2995
24251,293520,2020-11-23,2998
24472,252450,2014-03-12,3002
23308,364880,2024-05-28,2976
22989,376870,2014-04-13,2986
25282,327380,2020-02-28,3004
27893,202670,2018-04-18,2992
22944,306480,2013-12-10,3002
24993,288260,2012-09-09,2987
25668,307620,2012-04-05,2990
21381,336080,2023-06-17,2980
24512,90200,2016-07-22,3015
26032,17460,2018-02-07,2996
23424,365680,2014-08-28,2984
22064,282900,2021-12-25,3015
22381,314240,2013-08-18,3006
24503,27600,2022-12-30,3009
24942,383270,2015-11-11,3000
26226,345060,2018-11-28,3013
25780,385700,2019-11-03,3006
25431,388840,2020-11-21,2990
25677,349250,2013-07-22,2988
22198,361200,2018-02-26,3003
25063,38170,2020-01-11,2992
23117,365480,2013-08-30,2985
27752,13500,2022-02-08,2988
24855,347820,2015-02-27,2991
22238,248370,2018-11-16,2996
23985,236110,2020-04-14,3005
26347,63110,2022-02-09,3000
22921,283470,2022-01-01,3011
26346,371200,2019-03-01,3003
24896,359870,2013-03-10,3003
24748,23490,2022-02-06,3000
25608,407120,2018-12-12,2999
24960,380950,2012-09-05,2991
24327,327140,2016-02-12,3005
26354,353560,2023-07-08,2994
24731,262410,2024-01-07,2994
24008,323450,2014-01-11,3001
27237,12600,2015-04-09,2997
26749,227160,2012-03-05,2979
25188,251150,2013-10-01,2991
22184,223470,2018-02-06,2983
22159,342310,2012-07-13,2990
23882,385080,2023-10-29,2997
25829,328760,2018-10-03,3010
22895,265990,2014-01-04,2997
22275,341680,2022-03-16,2997
23644,20710,2016-03-04,3008
26179,406760,2018-01-17,3009
23395,404050,2018-02-15,3010
26811,386540,2023-11-24,3000
25792,357300,2021-02-27,2990
23488,378260,2020-11-05,2997
24803,265970,2020-04-20,3007
24645,365420,2018-03-24,3010
23552,365750,2015-08-21,2999
26632,314980,2017-08-20,2994
24625,341070,2013-06-10,2997
27436,33460,2015-03-04,2993
24101,291030,2012-04-30,3002
24845,302290,2016-12-19,2979
23930,382160,2024-04-25,2986
24787,325730,2012-02-14,3014
24752,313330,2024-01-14,2991
21950,46290,2017-01-24,2991
25302,336030,2014-11-25,3012
22138,300060,2018-11-04,3007
23743,370910,2012-08-24,3005
24070,216910,2023-12-15,3022
24386,382350,2018-03-26,2977
24700,7600,2022-02-28,3007
24754,297720,2019-11-04,3014
23734,342570,2016-06-14,3015
18230,10260,2021-09-26,3006
25672,376920,2015-05-01,2983
20806,364790,2015-10-28,2992
26107,373460,2013-12-28,3007
23574,283100,2015-04-11,2993
27055,345330,2013-09-24,3004
24598,365340,2021-05-27,2993
25436,407880,2019-08-18,3002
24452,328640,2022-04-22,2983
24458,6030,2021-04-19,2992
23299,348820,2022-01-27,2995
25120,90200,2020-02-18,2985
22279,102810,2024-01-19,2986
23143,365200,2015-09-07,2998
26722,328430,2023-08-23,2998
23287,39150,2014-09-23,2993
26139,348460,2017-02-20,2991
23984,337490,2015-06-25,3001
24687,3610,2021-01-06,3004
24138,344440,2023-06-10,2989
26981,321190,2016-06-15,3005
21942,356110,2014-06-08,3008
27092,371300,2015-09-10,3001
22763,340,2017-05-26,2998
25021,326720,2018-08-05,2985
21113,407600,2016-01-18,3005
23257,34600,2019-08-05,3018
24091,300570,2013-08-12,3007
22886,360430,2015-05-02,2995
26787,361600,2014-10-31,2996
20269,373920,2016-09-14,2994
27397,324470,2023-05-30,3001
29220,40990,2018-07-15,2999
24629,246090,2020-05-23,3011
25218,263340,2014-11-23,3010
24650,367270,2023-03-01,3007
25130,42810,2019-12-15,2993
25180,206500,2020-03-30,2998
23729,279500,2020-05-16,2974
24803,356380,2016-04-01,2998
26970,267730,2014-04-12,3001
26136,391180,2012-05-15,3006
23431,240970,2020-05-12,2993
26720,312560,2019-03-31,3005
25251,372950,2022-02-11,3003
26833,335450,2018-05-31,3014
23893,323060,2021-03-24,2991
22934,321260,2021-04-28,2985
27929,360600,2018-05-18,3011
23574,320140,2014-10-10,3016
25749,344040,2017-09-02,3014
24154,340570,2013-05-31,2999
27552,383270,2014-06-08,3010
23200,360730,2018-10-01,2995
26246,205080,2016-11-08,3000
25053,65500,2017-06-11,3000
26599,366000,2013-03-29,2987
24311,33600,2023-11-24,3014
22409,348160,2015-07-06,2989
25351,312010,2017-07-25,2993
25712,339690,2018-09-21,3005
23246,405310,2020-08-08,3013
20440,383710,2018-10-14,2993
21251,408400,2018-01-19,2998
23821,46540,2013-11-24,2989
27375,392470,2021-12-10,2990
25996,4570,2020-06-27,3005
23871,32650,2015-08-23,3011
28073,80350,2017-01-12,3012
24893,346010,2018-08-29,2996
26264,73170,2015-05-15,3000
25592,207710,2023-03-24,2995
26803,378450,2018-09-19,3010
23837,330820,2017-07-01,3007
22534,271370,2014-11-24,2996
23662,258590,2021-04-20,3009
23031,360590,2019-05-01,3009
24071,243970,2015-09-20,3007
27530,359050,2014-05-13,3021
27152,327000,2021-04-10,3011
23648,374940,2017-10-01,3006
23623,38410,2019-12-25,3003
27161,236150,2017-04-02,2999
24392,286140,2017-05-12,3011
21511,310070,2019-11-14,2999
22084,92200,2013-09-05,3002
24425,63910,2024-04-09,2995
29415,251310,2012-04-03,2996
25464,374960,2016-07-14,3004
23404,323240,2014-05-01,3008
28351,234270,2015-07-25,3001
25712,17570,2017-06-02,2999
25906,49000,2021-05-18,2999
26846,4570,2022-06-09,3023
29720,371280,2016-11-04,2979
25996,311720,2018-01-14,2993
25416,406730,2020-05-10,3011
24332,209950,2024-03-16,2992
27393,280220,2023-02-26,2993
25438,251130,2018-06-26,3002
29522,286830,2016-01-16,2992
22899,211780,2017-11-20,3009
24327,390520,2016-02-04,3009
26841,313160,2021-08-09,2991
25678,369110,2012-03-15,2984
25566,231200,2012-02-26,3000
28371,321030,2014-05-22,3008
27972,387930,2019-10-27,2996
20472,332760,2023-06-27,3015
21978,46000,2017-11-23,2979
26396,253290,2013-07-10,3011
26639,235320,2013-01-10,2994
25639,410040,2012-01-03,2994
28371,3330,2022-01-28,3006
26790,238930,2020-07-18,3015
25878,375220,2017-03-20,3011
24199,249570,2018-12-01,2983
25958,233510,2020-02-15,3010
28571,310950,2022-04-05,3004
21932,344840,2015-09-11,2994
26455,301990,2023-06-01,3003
24533,398250,2018-11-17,2987
27640,391520,2015-08-09,2997
25483,392920,2018-12-17,2983
26290,409390,2021-01-05,3021
25177,18300,2019-09-02,2991
23578,336680,2023-08-17,2992
22772,300620,2012-05-06,2991
20948,262260,2016-03-29,2982
25731,252750,2014-06-24,3010
21750,404030,2023-08-23,3006
26097,228380,2012-09-20,2998
23709,359550,2020-12-19,3005
28056,46720,2015-08-20,2988
26974,307570,2012-03-06,2994
27149,349040,2012-06-16,2978
23691,358190,2021-08-13,2999
24708,359190,2020-08-17,2994
25252,391630,2020-04-16,2998
26953,386420,2024-06-04,3016
23126,353340,2016-01-08,2989
24255,211820,2017-12-10,3004
23444,327150,2023-04-26,3004
20051,225280,2020-04-05,3003
25614,274900,2022-12-07,2996
24313,296510,2021-10-05,3005
22786,364190,2022-07-02,2988
22099,336710,2018-06-06,2992
27245,294830,2014-09-01,2998
24170,375870,2022-09-24,2997
24926,406760,2014-03-09,3001
23821,47410,2015-04-11,2998
24941,293880,2013-07-22,2998
23579,394160,2015-02-06,3014
22421,50000,2017-09-16,2991
24801,410110,2014-04-21,2999
27128,368590,2016-05-02,2996
25078,65540,2012-05-19,2991
24767,299400,2013-07-24,3000
25938,65710,2019-06-15,2998
25036,374510,2012-10-25,3000
26236,244910,2015-06-01,2987
23430,301380,2013-12-08,2998
26018,331360,2014-05-22,2996
26568,253390,2016-01-07,2978
26113,233190,2016-08-22,2990
22935,364720,2015-06-12,2980
30910,278850,2014-11-16,2985
24591,282590,2012-02-14,3010
21954,365020,2020-02-05,3009
24061,265470,2023-11-30,3001
25584,379210,2017-08-16,2994
25589,301150,2014-10-12,2994
27465,307990,2023-04-05,3021
23574,385960,2019-05-29,2997
26449,280500,2015-04-24,3007
26596,397600,2022-08-03,2991
25587,332760,2018-11-30,3000
24268,19980,2020-07-13,3003
26564,342180,2016-12-29,2987
24233,233230,2024-01-02,2990
23646,392080,2016-11-27,3004
23293,384200,2021-03-10,2997
23618,313590,2019-01-19,2998
24017,323780,2015-04-28,3004
23065,223410,2022-10-01,3006
21704,333380,2013-05-04,2995
26739,223830,2019-04-26,3001
22856,274190,2016-09-26,3020
29085,40500,2022-01-14,2993
22940,321370,2019-12-21,2991
23885,406760,2016-04-20,2991
23504,2330,2021-03-16,2988
24903,18000,2018-06-13,2996
21679,340170,2020-01-08,3007
23409,341890,2023-08-08,3017
25521,342630,2016-01-31,2991
29665,220090,2019-03-09,2993
27620,346300,2023-03-24,3010
25541,359580,2021-04-15,3000
22622,312410,2023-09-04,2997
23059,317710,2023-08-03,2997
25067,341940,2023-04-30,2972
26865,381220,2023-01-21,2996
21549,368140,2021-04-28,3003
23200,312970,2023-02-20,3000
24571,63940,2020-08-02,3004
26768,385690,2017-01-17,3002
25870,410290,2023-01-02,3005
23712,401210,2012-03-24,2982
26003,36130,2021-03-24,2992
23392,224820,2017-09-11,3013
27532,316390,2021-08-21,3017
21313,34010,2021-08-21,3007
25950,369100,2012-03-18,2999
26610,200960,2019-09-12,2997
25815,378630,2012-08-30,2996
25195,346300,2012-10-29,3006
26703,393420,2012-09-22,2989
25613,355090,2016-11-28,3014
24811,269890,2015-07-29,3016
27341,334070,2012-02-10,2998
26518,346180,2020-06-13,3014
22197,58520,2012-03-13,3009
24200,296730,2014-10-19,3009
23451,224980,2022-07-03,2998
24912,311940,2020-09-10,2995
27303,228280,2023-11-26,3011
22757,239200,2018-04-10,3000
25678,386140,2017-11-12,2998
22635,263520,2023-01-11,3004
23751,389530,2017-05-01,3008
23786,365240,2014-01-06,3011
25381,280460,2017-07-26,3009
27480,18700,2014-04-27,2989
25260,388440,2021-08-10,2994
24458,314240,2015-06-13,3014
25037,26000,2014-06-04,3012
27916,268890,2024-04-17,3005
24350,214910,2012-11-28,2993
27027,381800,2023-04-10,2998
22239,375190,2023-08-13,3016
28555,289260,2018-09-16,3004
24432,15970,2020-10-13,2986
26766,403740,2018-12-06,3001
25600,406650,2016-07-02,3015
23724,359280,2021-07-30,3016
23505,288270,2017-04-09,2978
27223,3610,2015-09-20,3012
24359,336150,2015-05-28,3004
28111,70210,2020-01-10,3014
24320,46840,2013-06-06,3003
27078,269250,2016-08-22,2995
24395,214630,2023-05-17,2985
19931,260130,2013-02-03,2994
25098,397570,2019-02-17,3004
21920,216150,2017-12-21,2993
27075,116100,2013-12-17,2993
25079,286100,2015-01-05,2995
30396,327090,2014-07-22,2994
24732,262300,2021-07-09,2981
26397,9340,2019-01-01,3001
23384,365350,2018-09-13,3001
21832,244030,2023-03-23,3002
25972,303590,2014-11-23,2993
25402,347710,2012-09-21,3003
26850,320540,2018-08-02,3004
22802,343320,2013-12-13,2987
23929,208640,2015-12-20,2996
25272,384110,2013-06-08,2982
21479,50970,2019-06-19,2982
24623,346300,2016-02-09,2991
23359,8800,2019-02-15,3003
21446,297330,2024-04-02,3008
22560,29120,2013-03-11,3010
26563,258050,2020-04-29,2997
26080,403980,2021-08-17,3011
25945,219830,2021-01-05,2998
23966,1900,2014-06-25,2987
28090,348300,2014-03-04,3002
26404,38420,2023-03-13,3003
22419,337940,2019-04-08,3006
20933,304810,2016-04-19,2986
23606,392600,2018-03-23,3001
24658,27400,2017-07-04,3003
24201,8170,2014-06-18,2993
25419,15080,2023-10-17,2989
24274,402340,2018-11-23,3021
22879,263940,2014-12-22,3010
26465,299800,2013-12-19,2996
23006,352210,2017-06-23,3005
21755,17430,2012-08-25,3013
24552,233470,2023-10-30,3002
23552,254440,2020-05-09,2991
23438,402910,2015-06-03,2995
24864,73060,2014-09-15,2984
25297,271670,2022-06-30,2986
23415,34870,2014-11-15,3006
28639,314790,2022-07-16,3022
25860,359800,2015-05-25,2993
23748,371360,2024-02-23,3003
25481,292140,2013-10-03,2996
27478,293920,2021-08-09,2995
23854,380020,2021-07-16,3004
28462,313590,2016-01-06,2988
24596,270950,2016-11-23,2999
