USER1_ID,USER2_ID
28615,14320
28616,23926
28616,24454
28617,22540
28618,49202
28619,12780
28619,26513
28619,27816
28619,41393
28620,21251
28620,35287
28620,49196
28621,3573
28621,12904
28621,31493
28621,41533
28622,237
28623,4981
28623,9771
28623,35258
28624,22813
28625,349
28625,31862
28625,38016
28628,18354
28628,18677
28628,21462
28628,38553
28628,45422
28629,39164
28630,33307
28630,39592
28631,36796
28632,32216
28633,620
28633,1667
28633,19327
28634,23473
28634,43782
28634,48697
28635,33644
28636,23624
28636,40991
28637,29993
28637,39785
28637,39857
28637,40310
28637,40948
28638,9367
28638,47016
28639,19310
28640,2221
28641,21
28641,6840
28641,34507
28642,5076
28642,22212
28642,33388
28643,35864
28643,36871
28644,14827
28644,17775
28645,48376
28647,26470
28647,44598
28648,742
28649,7916
28650,1122
28650,38173
28651,2473
28651,6255
28651,20449
28651,30552
28651,37298
28651,38612
28653,13567
28653,21566
28653,29869
28655,28774
28656,9
28656,4138
28656,35814
28656,42388
28657,4860
28657,13890
28657,16829
28657,25699
28657,33714
28658,10659
28658,17809
28658,19895
28658,40191
28658,44255
28659,40618
28660,13648
28660,36333
28660,47754
28661,32095
28661,46321
28662,49783
28663,41018
28663,47708
28664,8175
28664,18869
28664,42789
28666,45691
28666,45887
28666,46332
28668,26513
28669,39988
28670,9915
28670,47893
28670,48860
28672,6030
28672,46535
28673,7720
28673,41188
28673,47710
28674,488
28674,35834
28675,4297
28675,6916
28675,16861
28675,18939
28677,9242
28678,11205
28678,44046
28678,48705
28679,26874
28679,46569
28679,49922
28680,707
28680,12671
28681,32104
28682,38154
28682,47221
28683,3429
28683,30040
28683,40233
28683,44224
28684,15431
28684,21356
28684,34858
28684,42888
28684,47267
28685,3570
28685,3771
28685,41672
28686,990
28686,12040
28686,25189
28687,7841
28687,43829
28688,16595
28688,18291
28688,36670
28688,49436
28689,28334
28689,43324
28690,497
28690,5204
28690,9945
28690,33846
28691,11489
28691,22868
28691,27786
28691,40658
28692,22323
28693,2097
28693,39794
28693,48799
28694,7135
28694,9090
28694,13899
28694,32208
28694,43697
28695,15209
28696,10719
28696,15059
28696,16624
28697,11487
28697,49541
28699,6341
28699,6636
28699,25793
28699,32382
28700,624
28700,14050
28701,21914
28701,33870
28701,41226
28701,49293
28702,2066
28702,4627
28702,8322
28702,9057
28702,15176
28702,19701
28702,23187
28703,47605
28704,1912
28705,44951
28708,38384
28708,39055
28709,6052
28709,41020
28710,5328
28710,12479
28710,34837
28710,35082
28711,30613
28711,35042
28711,44866
28712,13653
28712,32058
28713,32075
28713,33323
28714,17107
28714,20417
28714,26160
28714,28193
28714,30858
28716,37709
28716,38133
28716,43253
28717,728
28717,49531
28718,34161
28719,10034
28719,18783
28719,22079
28719,22497
28719,25589
28720,8271
28720,21787
28720,36397
28720,43735
28721,13700
28721,32377
28721,49699
28722,2795
28723,24061
28723,33970
28724,6361
28724,13384
28724,22782
28724,34807
28725,7914
28725,17503
28725,37408
28726,9054
28726,32218
28727,11074
28727,27770
28727,32157
28727,35253
28727,37311
28728,3889
28728,14041
28728,30380
28728,33998
28729,24152
28731,12564
28731,15127
28731,23809
28731,47481
28732,8039
28732,13125
28732,36571
28733,39370
28733,43432
28733,46122
28734,20454
28734,34065
28734,37534
28734,44683
28734,48647
28735,4176
28736,13364
28737,18513
28738,6413
28739,12690
28739,29703
28740,4465
28740,22511
28740,34051
28740,35700
28741,3052
28741,11290
28741,23447
28742,3448
28742,46574
28743,3450
28743,28794
28744,20274
28746,35605
28747,14779
28747,45036
28747,48734
28748,33498
28748,34936
28748,47952
28749,5090
28749,32490
28749,38734
28749,47901
28749,49094
28750,35909
28751,5140
28751,11529
28752,14585
28753,23932
28753,45790
28755,43933
28756,11544
28756,22077
28757,18874
28757,19913
28757,24064
28758,8524
28758,11691
28758,27155
28759,1581
28759,37321
28760,4825
28760,21992
28762,1513
28762,28740
28762,28795
28763,19002
28763,24008
28766,5670
28766,28404
28766,48123
28767,25934
28768,520
28768,2584
28768,21290
28768,33861
28769,7242
28769,46098
28770,12413
28770,27296
28770,48472
28771,9428
28771,16749
28771,40641
28772,21494
28772,26868
28773,23458
28773,34835
28774,230
28774,7775
28774,10632
28774,43298
28775,6595
28775,13443
28776,17849
28776,36441
28776,40243
28778,28656
28778,46116
28779,20862
28779,37938
28779,38464
28780,7947
28780,35472
28781,8676
28781,18386
28782,11845
28782,44464
28783,21163
28783,22066
28783,49111
28784,24325
28786,39834
28787,36908
28787,42785
28788,19692
28788,30327
28788,36445
28789,38093
28790,3095
28790,25185
28790,29927
28791,4323
28791,14870
28791,25680
28791,29851
28791,41621
28791,44150
28792,8868
28792,37361
28793,12874
28793,35240
28793,38039
28793,44616
28793,48144
28794,12908
28794,26201
28794,31111
28795,42216
28795,48895
28796,22520
28796,46213
28797,31759
28798,657
28798,5054
28798,48332
28799,4827
28799,7810
28799,48827
28800,10371
28800,33738
28802,5339
28802,38124
28802,47948
28803,397
28803,15796
28803,25100
28803,41293
28804,15972
28804,28616
28804,39649
28804,43702
28804,48283
28805,16702
28805,28593
28806,5835
28806,12068
28806,33782
28807,12120
28807,12178
28807,12312
28807,24181
28807,25915
28808,384
28808,11407
28808,46075
28808,48510
28809,23531
28810,24741
28811,10495
28811,22078
28812,9009
28813,44305
28814,45952
28815,9663
28815,49458
28816,34277
28817,18102
28817,36910
28818,29507
28818,30608
28818,33416
28819,30340
28820,34574
28821,24540
28821,39875
28821,40390
28821,44305
28822,87
28822,8066
28822,10879
28822,33730
28822,34168
28822,36670
28823,6469
28823,34641
28826,3833
28826,14794
28826,42540
28826,48319
28827,2486
28827,17777
28827,38358
28828,23159
28828,42324
28829,43109
28830,3361
28831,2264
28831,4161
28831,8855
28831,16869
28831,45134
28831,48522
28832,26586
28832,38019
28833,4201
28833,34037
28833,38457
28834,6687
28835,5943
28835,9327
28835,34962
28837,20130
28837,36420
28838,20762
28839,6781
28839,32152
28840,35208
28841,43016
28842,16430
28842,19285
28842,23579
28843,7614
28843,22126
28843,36280
28845,19891
28845,32320
28846,4940
28846,32434
28846,37033
28846,40274
28846,41341
28847,10753
28847,49014
28848,9288
28848,14712
28848,18235
28848,20722
28849,49286
28850,6007
28850,39464
28851,40329
28852,1048
28852,20839
28852,35821
28852,41635
28853,904
28853,13552
28854,3963
28854,36228
28854,39792
28855,12172
28856,4162
28856,18500
28856,22950
28856,27617
28857,18211
28858,12662
28858,46281
28859,18144
28859,48226
28860,15885
28860,17870
28860,23246
28860,28815
28860,30928
28860,47364
28861,19033
28861,36541
28862,9997
28862,19270
28862,29714
28862,47342
28863,34692
28863,38926
28864,9168
28864,30793
28864,44509
28865,2381
28865,14009
28866,21375
28866,33269
28866,40350
28867,2408
28868,11057
28869,22961
28869,37811
28870,426
28870,6713
28870,10129
28870,14598
28870,27939
28871,11780
28871,32337
28871,37219
28872,22136
28872,23502
28873,4844
28874,13742
28875,11495
28875,22326
28875,38676
28876,10517
28876,42843
28877,1566
28877,17495
28877,47612
28879,4783
28879,31233
28879,35097
28880,17034
28881,42822
28882,25274
28883,40679
28884,13024
28884,16600
28884,25046
28884,32013
28884,34421
28886,19525
28886,49715
28887,5934
28888,25544
28889,25967
28889,40464
28890,14760
28890,22818
28890,25567
28890,36858
28890,41520
28891,8116
28891,28113
28891,36661
28893,24052
28894,39172
28895,17502
28896,8451
28896,24942
28896,26775
28896,47098
28897,23041
28897,26567
28897,36056
28898,30008
28898,33051
28898,35634
28899,10664
28899,49995
28900,10339
28900,35951
28901,34807
28903,17098
28903,19208
28903,27912
28904,32561
28906,12720
28906,32733
28907,24754
28907,37883
28910,4006
28910,21654
28911,8546
28911,18741
28911,20024
28911,35854
28912,15139
28912,32230
28912,32984
28914,40688
28914,45086
28915,4697
28915,44571
28917,22619
28917,47932
28918,22871
28918,32779
28919,12266
28919,23005
28919,28131
28919,39844
28920,16794
28920,17462
28920,47549
28921,35796
28921,42774
28922,1587
28922,6493
28922,20894
28922,27556
28922,32636
28923,32910
28923,37583
28924,6415
28924,36239
28925,11698
28926,10688
28926,35552
28927,15042
28930,3821
28930,40102
28930,44859
28931,19393
28931,28027
28931,28166
28931,40500
28931,42185
28931,46995
28932,4513
28932,22144
28932,40006
28933,12356
28933,20676
28934,46363
28936,21282
28937,11092
28937,17151
28938,31980
28939,26367
28939,30303
28939,41157
28939,44112
28940,6835
28940,46040
28941,6129
28941,7339
28942,16477
28942,39600
28942,40440
28942,44436
28943,36793
28943,49087
28944,42278
28944,47793
28945,6389
28945,42815
28945,47885
28946,3048
28946,23336
28946,35192
28946,38720
28948,12940
28949,18340
28949,22235
28949,29936
28949,47234
28949,48219
28950,33969
28951,41275
28952,10595
28952,24292
28952,38410
28953,649
28953,1854
28953,11963
28953,45494
28954,21255
28954,27938
28954,40460
28954,49664
28955,18588
28956,11558
28956,45425
28958,524
28959,20984
28959,41605
28960,47797
28961,2697
28961,5524
28961,6009
28961,25294
28961,41386
28962,10680
28962,22974
28962,31944
28963,5610
28963,21784
28963,23199
28965,7994
28965,14337
28966,11537
28966,35559
28967,27957
28968,32947
28969,12139
28969,18239
28969,32504
28969,40324
28970,2163
28970,35838
28970,38367
28972,20956
28972,23150
28972,47679
28973,8309
28973,23101
28973,29439
28973,38120
28973,44397
28974,22380
28974,26308
28975,1457
28975,14509
28975,31934
28976,43731
28978,939
28978,1691
28979,41123
28979,41651
28979,45653
28979,48915
28980,2481
28980,18899
28980,24467
28980,48678
28981,23301
28981,48861
28982,29660
28983,7770
28983,43313
28984,11057
28985,16322
28985,26995
28986,5650
28986,11068
28986,12554
28987,4959
28988,42803
28990,33206
28992,18004
28992,33358
28992,37348
28993,2182
28993,24204
28994,9295
28995,14389
28995,27310
28995,43012
28995,48839
28996,37231
28997,24095
28997,40253
28997,43056
28998,8130
28998,43584
28999,10736
28999,26390
28999,28821
29000,21824
29000,23091
29000,47209
29001,34797
29001,36146
29002,36145
29003,5894
29003,32485
29003,40963
29004,15193
29004,17166
29004,35772
29004,42858
29005,14706
29005,15563
29005,21219
29005,34290
29005,39709
29006,22107
29006,27632
29007,49579
29009,13214
29009,18108
29009,28450
29010,32662
29011,30851
29012,2306
29012,3503
29012,32839
29012,39465
29013,5722
29013,14973
29013,28865
29014,16249
29014,36724
29014,41148
29015,31022
29015,36379
29015,47003
29016,2520
29016,8187
29016,13544
29016,20767
29016,32797
29016,43139
29016,43905
29017,11963
29017,20580
29017,49275
29018,1456
29018,36411
29020,20419
29020,28002
29022,2976
29022,8651
29022,38821
29023,17752
29023,20402
29023,23101
29023,32575
29024,7046
29024,7847
29024,34283
29024,46361
29026,1802
29026,5823
29026,40591
29026,41601
29027,11392
29028,18737
29028,42237
29030,14336
29030,28948
29031,16739
29031,26960
29032,16645
29032,25638
29033,5915
29034,10720
29034,26593
29034,39869
29035,20033
29036,6143
29037,3184
29037,9894
29038,25951
29039,16568
29039,17880
29039,19976
29039,37409
29039,40401
29040,28838
29041,2829
29041,27438
29041,47270
29042,17394
29043,971
29043,34783
29044,33765
29045,17770
29046,4140
29046,14013
29046,17454
29046,43511
29046,49039
29047,10781
29047,16085
29047,27903
29047,46325
29048,49620
29049,12643
29049,18395
29049,25330
29049,34317
29050,3095
29050,15898
29050,25260
29051,32572
29052,38665
29053,41709
29054,11012
29054,14442
29054,18222
29054,47425
29055,33337
29055,33854
29056,1574
29056,23723
29056,24656
29056,30654
29056,45539
29057,30755
29057,30812
29058,14717
29058,42193
29059,30834
29059,42572
29060,10272
29061,20950
29061,23764
29061,49455
29062,1008
29062,2982
29062,32509
29063,16025
29063,27610
29064,1770
29064,23825
29064,42706
29065,49012
29066,7688
29066,8419
29066,9371
29066,23749
29066,32909
29066,47828
29068,22530
29068,23196
29068,32586
29068,37909
29069,27126
29070,8698
29070,24142
29071,8356
29071,28787
29071,36046
29072,22917
29073,6895
29073,10605
29073,37558
29075,6633
29075,41592
29075,42816
29076,11455
29077,28702
29079,22384
29080,108
29080,14890
29081,12916
29081,30200
29081,32256
29082,7274
29082,11216
29082,24915
29083,24556
29084,24433
29084,44235
29084,44535
29085,43776
29086,13070
29087,41992
29088,11000
29088,25413
29088,47344
29089,7571
29089,31295
29089,33589
29090,3481
29091,11498
29091,18272
29091,19965
29091,30284
29091,39044
29092,18573
29093,10537
29094,7329
29094,18712
29095,16895
29095,24441
29096,37097
29098,2062
29099,40167
29100,4460
29100,30855
29100,41771
29102,18615
29102,21034
29102,32705
29102,33701
29103,20429
29103,39436
29104,35873
29104,49830
29105,4706
29105,7565
29105,16990
29105,20114
29105,44537
29107,38732
29107,42123
29108,17448
29108,29006
29108,32709
29109,2612
29109,38828
29110,16431
29111,3069
29111,3190
29111,11034
29112,20646
29112,46445
29113,10501
29113,40704
29113,44283
29114,32569
29115,1073
29115,2733
29116,23851
29117,36375
29118,1497
29118,42329
29119,1828
29119,33320
29119,42207
29121,26313
29121,29291
29121,37546
29122,1958
29122,21729
29123,16344
29123,24246
29123,38776
29124,12154
29124,12248
29125,2962
29125,11749
29125,49558
29126,47122
29127,497
29127,2670
29128,20228
29128,30051
29129,10467
29129,36679
29130,24844
29131,5653
29131,18231
29131,48877
29132,10182
29132,16933
29132,33548
29133,22106
29133,25540
29133,41652
29134,15069
29134,17115
29136,1236
29136,1241
29136,1647
29136,8453
29136,30602
29136,40285
29137,36627
29137,45424
29138,8214
29139,18987
29140,1968
29140,16163
29141,9337
29141,12108
29142,25341
29143,28116
29144,634
29144,36990
29144,45247
29145,9823
29145,24256
29145,35119
29146,12619
29146,15497
29147,41882
29147,43616
29148,2848
29149,28704
29150,20040
29150,26746
29150,30582
29150,34797
29153,4633
29153,30809
29154,21486
29154,24102
29155,8438
29155,17700
29155,33499
29155,35105
29156,22759
29156,42021
29156,45361
29157,25803
29157,35032
29157,47422
29158,3327
29158,35721
29159,32868
29159,37336
29160,5087
29160,23711
29160,30409
29161,9640
29161,27083
29162,24749
29162,41019
29163,26714
29164,115
29164,4042
29164,4231
29164,5877
29165,40773
29165,45674
29166,40748
29168,10374
29168,20828
29168,21405
29169,14812
29169,36870
29169,37112
29169,37809
29169,44994
29171,18905
29172,35878
29173,1607
29173,12561
29173,23580
29173,39786
29174,40532
29175,25596
29176,29681
29176,42244
29177,26326
29178,43269
29179,18156
29179,29573
29180,25959
29181,33752
29182,5591
29182,9471
29182,11023
29182,22253
29182,48647
29183,38823
29184,10719
29185,28549
29185,47845
29186,34914
29187,13073
29187,15645
29187,16738
29188,45173
29189,14359
29189,20668
29189,25179
29189,33156
29191,29396
29193,45264
29195,13514
29196,9360
29196,12392
29196,29207
29199,18994
29199,22853
29199,43153
29200,11349
29200,20032
29200,45069
29201,11734
29202,17965
29202,29062
29202,34749
29202,36243
29203,38130
29204,11849
29204,23880
29205,6315
29205,14965
29205,33742
29206,4023
29206,15747
29207,13088
29207,22442
29207,37722
29209,1943
29209,25601
29209,29516
29209,40352
29210,8372
29210,14372
29210,20661
29210,41502
29211,36575
29211,40799
29212,11142
29212,21584
29214,17379
29214,17825
29214,38006
29215,31272
29215,48048
29216,11554
29218,21061
29220,6047
29220,17648
29220,23158
29221,19212
29221,25281
29224,5579
29224,36688
29224,41875
29225,36850
29225,40478
29225,45136
29226,9239
29226,40028
29227,37888
29227,39941
29227,40617
29227,43596
29228,15699
29228,37662
29229,19531
29229,32192
29229,33107
29230,15761
29231,17103
29231,20249
29232,1799
29232,17602
29233,22376
29235,16317
29235,24037
29236,1569
29236,5138
29236,36057
29236,46344
29237,7235
29237,46048
29238,44305
29239,14712
29239,18291
29239,34683
29239,45423
29240,4397
29240,32784
29241,18204
29241,18518
29241,42345
29243,11178
29243,34783
29243,48531
29244,28529
29244,35924
29245,17083
29245,46437
29246,32553
29246,35901
29246,44676
29247,5641
29248,12697
29249,13065
29249,33331
29249,46197
29250,1026
29250,22720
29251,2178
29253,214
29254,2034
29254,7402
29254,23983
29254,30177
29254,45531
29255,3038
29255,7109
29255,28793
29255,48381
29256,1562
29256,7612
29257,1847
29257,1923
29258,5012
29258,14482
29258,17247
29258,23852
29258,24582
29259,31003
29260,1035
29260,3772
29260,16455
29260,27216
29260,31747
29261,49003
29262,35648
29263,6235
29263,26357
29263,31083
29263,46562
29264,6847
29264,13015
29264,25256
29264,28084
29264,39177
29264,48625
29265,12069
29265,13096
29265,37582
29265,42688
29265,44674
29266,6683
29266,9393
29266,14918
29266,25543
29266,42539
29267,29984
29267,32258
29268,15012
29268,42629
29269,49438
29270,16302
29272,45334
29274,7484
29274,14324
29274,30868
29275,12178
29276,7667
29277,29544
29277,34165
29277,36397
29278,24871
29278,33567
29278,40876
29279,21730
29280,21587
29280,37722
29281,18398
29281,31543
29282,16199
29283,205
29283,11171
29284,18079
29284,39605
29285,14281
29285,39058
29286,15835
29287,7559
29288,33
29288,11222
29288,40261
29288,49890
29289,2146
29289,8297
29289,13966
29289,15177
29289,16270
29289,37305
29289,47973
29291,19898
29291,20289
29291,22418
29291,26137
29292,2113
29292,7722
29292,46192
29293,23596
29293,30672
29294,36632
29295,22567
29297,4147
29297,14023
29297,49893
29298,47452
29299,8819
29299,9732
29299,15033
29300,14764
29301,471
29303,28105
29304,2659
29304,37173
29305,1219
29305,16136
29305,19172
29305,23211
29305,35298
29305,40295
29306,19425
29306,38443
29306,42208
29307,1749
29307,9579
29307,16019
29307,45930
29308,411
29308,4549
29308,36923
29308,47102
29309,147
29309,7785
29309,19274
29309,33758
29309,33792
29309,46096
29310,6502
29310,38725
29311,49038
29312,18997
29312,20095
29313,9889
29313,29979
29313,47245
29314,4431
29315,1887
29315,38514
29316,3007
29316,39737
29316,46024
29316,46609
29317,4309
29318,6999
29318,33860
29319,23779
29319,31451
29319,39018
29319,39861
29320,13831
29320,23839
29320,42275
29321,1680
29321,8608
29322,26716
29323,1229
29323,20222
29324,450
29325,48153
29326,11002
29327,2292
29328,13896
29328,20024
29328,25481
29328,27890
29329,41353
29330,27014
29330,38528
29331,6700
29331,8201
29332,10716
29332,20847
29332,23797
29332,32015
29332,33556
29332,38059
29333,1201
29333,14799
29333,35221
29334,3410
29334,9355
29334,20215
29334,25864
29334,28154
29334,28606
29334,39458
29335,10705
29336,13430
29336,17309
29336,32471
29336,46646
29337,10654
29337,12985
29337,20462
29337,33563
29337,41727
29337,44530
29338,2787
29338,12384
29338,32250
29339,3600
29339,7106
29339,22918
29340,45915
29342,4669
29342,23884
29343,1175
29343,47530
29345,13148
29345,16525
29346,13317
29347,26178
29347,34690
29347,37317
29348,9966
29348,33402
29348,49638
29349,10069
29349,14469
29351,18954
29351,19353
29352,5038
29353,17533
29353,41809
29354,10879
29354,36510
29355,27593
29356,12098
29357,10672
29357,16147
29358,16976
29358,49025
29359,734
29359,18335
29359,46086
29360,2578
29360,10458
29360,24236
29360,27145
29360,47085
29362,14004
29362,29598
29363,40217
29364,11923
29364,34722
29365,6268
29365,13605
29365,19689
29366,42112
29366,44802
29367,29066
29369,807
29369,24034
29369,32888
29370,32784
29370,47312
29371,37112
29371,41648
29372,15358
29374,1073
29374,1797
29374,2801
29374,15449
29374,20570
29374,42756
29374,43723
29375,4178
29375,46048
29376,24588
29376,29712
29376,35807
29377,29336
29379,11389
29379,14503
29380,5789
29380,11364
29380,19722
29380,23736
29381,43200
29382,31573
29383,26360
29383,34457
29384,11820
29384,14894
29384,22152
29385,3791
29385,4386
29385,12661
29385,28218
29385,32065
29385,41076
29386,4394
29387,20991
29388,8197
29388,20984
29390,10248
29390,38492
29391,43456
29393,43504
29394,5208
29394,45302
29395,2729
29396,47104
29397,7946
29397,12904
29397,35457
29398,45335
29400,3270
29401,612
29401,13005
29401,31824
29402,23709
29403,29801
29403,35774
29403,42510
29403,46581
29404,20525
29404,20817
29404,23595
29405,24146
29405,27929
29405,32058
29406,29963
29407,30630
29407,41134
29408,2346
29408,31409
29408,35661
29409,16464
29409,41860
29409,44611
29410,37001
29410,43558
29411,936
29411,42836
29412,21473
29412,37576
29412,39542
29413,46438
29413,47471
29416,2414
29416,8573
29416,32550
29417,1404
29417,23676
29417,23904
29417,46298
29418,14598
29418,27664
29419,19651
29420,6006
29420,38987
29420,41792
29420,43899
29420,47615
29420,47893
29421,1501
29421,10244
29422,7611
29422,38224
29422,42637
29423,7008
29423,49771
29424,1093
29424,40685
29425,35583
29425,40497
29426,26633
29426,32940
29426,32949
29426,40254
29427,22765
29427,29068
29427,43111
29428,15233
29428,27545
29429,37448
29430,15975
29430,16890
29430,38981
29431,12805
29431,24476
29432,25791
29432,45193
29434,4001
29434,7676
29434,12320
29434,13441
29435,3183
29435,14613
29435,40090
29436,10900
29436,31332
29436,39984
29436,49567
29437,8213
29437,10278
29440,299
29443,12599
29443,28633
29443,33480
29444,15549
29444,29371
29445,46393
29446,14202
29447,5401
29447,12875
29447,25996
29448,7061
29448,13457
29448,47977
29449,20482
29449,20507
29450,47246
29450,47634
29450,49010
29451,10633
29451,19156
29453,1681
29456,21066
29458,10139
29458,45684
29459,27422
29460,614
29460,13264
29460,46518
29461,22048
29461,22571
29461,27178
29461,36154
29462,3208
29462,7776
29462,11952
29463,3920
29463,5921
29463,22618
29464,14034
29464,15034
29464,30411
29464,39131
29464,44137
29465,27858
29466,8619
29468,31507
29468,34141
29469,24209
29470,27578
29470,28667
29471,32144
29472,47805
29473,8896
29473,24533
29473,34104
29473,41081
29474,43561
29474,48389
29475,24610
29475,35340
29475,38630
29476,3134
29476,42603
29478,31584
29478,34688
29478,43366
29480,27498
29480,44531
29481,30488
29482,31604
29482,40149
29483,28552
29484,2499
29484,38782
29485,38338
29486,32773
29486,36381
29487,3174
29487,8439
29487,39464
29488,3559
29488,11004
29488,15021
29489,48359
29491,5595
29491,7700
29491,30560
29491,35078
29491,37854
29492,26807
29492,29571
29492,44490
29493,25647
29493,27492
29493,44283
29495,26324
29495,47750
29496,20584
29496,49600
29497,26252
29497,39119
29498,16502
29498,35500
29499,25715
29499,29730
29499,45818
29500,25018
29501,30030
29502,18528
29502,19385
29502,24662
29502,35473
29503,2753
29504,44821
29505,27111
29506,37351
29508,33749
29508,40956
29509,27887
29509,28005
29509,28309
29509,38090
29509,41680
29510,25173
29510,32466
29511,7692
29511,49222
29512,20031
29512,44610
29513,1528
29513,16958
29513,31155
29513,35195
29514,9053
29516,41977
29516,45016
29517,17745
29518,29123
29519,35592
29520,11828
29520,19601
29520,40748
29521,9787
29521,13029
29521,29020
29521,33899
29522,16800
29522,19446
29522,30850
29523,12976
29524,1925
29526,9178
29526,19889
29526,40779
29526,43751
29526,46309
29527,9248
29527,20360
29528,18850
29528,19463
29528,20486
29530,4646
29530,14477
29532,12652
29532,17792
29532,44655
29532,48340
29533,39114
29533,39545
29534,16109
29534,19675
29534,36978
29535,22501
29535,22984
29535,24672
29535,27802
29535,49140
29536,28316
29536,29988
29536,32258
29538,6932
29538,21732
29539,2130
29539,5981
29539,13616
29539,39134
29539,47823
29540,32686
29541,575
29541,5746
29542,49578
29543,14546
29543,27511
29544,22851
29544,36705
29544,47174
29545,27406
29546,38253
29546,44084
29546,45017
29547,38139
29549,11904
29549,16767
29549,20258
29549,21228
29550,18298
29550,23889
29551,19394
29551,41312
29552,4883
29552,10644
29552,21604
29552,28698
29552,36724
29553,12042
29553,32640
29555,41901
29556,8979
29556,14616
29556,39745
29557,35598
29558,12015
29558,27229
29559,43963
29561,9448
29561,24301
29562,12997
29562,35777
29563,11687
29563,39321
29563,46458
29564,2537
29565,8255
29565,21890
29566,34148
29568,3272
29569,21420
29570,29578
29571,22899
29571,35191
29572,24343
29574,7602
29574,49032
29575,11368
29575,27117
29575,44994
29576,16499
29577,19274
29577,21187
29577,32358
29579,24601
29580,4639
29580,20631
29580,42588
29580,42763
29581,7131
29581,45015
29582,4679
29582,10862
29582,21940
29583,39694
29584,18472
29584,31986
29584,32113
29584,38700
29584,43692
29585,1125
29585,43634
29587,4459
29587,36567
29587,43177
29587,44211
29587,49735
29588,16180
29588,18486
29588,45543
29592,24186
29592,33124
29593,46550
29594,20550
29594,35719
29594,41340
29595,20547
29595,26544
29595,44429
29596,2080
29596,23818
29596,27195
29597,47915
29598,4533
29598,29053
29598,36086
29599,21900
29601,22040
29603,16714
29603,45530
29603,46053
29604,5317
29604,26871
29605,25318
29605,30298
29605,43004
29606,28841
29607,21594
29607,46364
29608,8650
29608,13211
29608,39878
29608,48486
29609,49064
29610,35940
29612,3943
29612,5940
29612,25490
29613,39301
29614,34545
29615,33697
29616,14047
29616,29475
29616,42532
29617,48482
29618,7139
29618,39174
29619,23204
29619,35716
29619,39597
29620,6446
29621,1342
29622,43773
29623,4158
29623,16530
29623,26185
29623,37061
29624,8693
29624,11033
29625,13123
29625,34585
29626,27895
29627,1792
29627,18549
29627,35887
29627,44673
29627,47283
29628,6336
29629,5326
29629,32503
29629,33185
29629,40355
29632,4304
29632,32490
29632,42238
29633,5218
29633,18357
29634,6156
29634,22306
29635,17050
29635,23949
29635,39565
29636,14861
29636,33339
29637,9169
29637,47080
29638,26385
29638,37235
29639,4349
29639,8712
29640,6900
29641,49185
29642,37227
29642,46957
29644,18029
29644,27857
29644,32661
29645,41453
29646,40389
29647,1504
29648,15521
29649,9673
29649,33204
29650,20327
29650,41322
29651,13250
29652,3575
29652,8196
29652,29012
29653,27855
29654,2072
29654,6241
29654,8902
29655,7577
29655,9429
29655,12350
29655,37611
29656,5752
29656,38809
29657,24530
29657,36783
29657,46743
29658,31292
29658,35309
29658,41748
29658,44675
29659,22124
29659,26469
29659,29749
29659,38463
29660,9876
29660,36480
29662,23920
29663,12233
29663,26547
29663,39659
29664,901
29664,6518
29665,37448
29666,29702
29667,12182
29668,2055
29668,33424
29668,42726
29668,48491
29669,30232
29669,41066
29669,42889
29670,32967
29670,36381
29671,27208
29671,37069
29671,37873
29672,31881
29672,35136
29673,1971
29673,24285
29673,35057
29673,47981
29674,16559
29674,35207
29675,11378
29675,12933
29675,25278
29676,9497
29676,17507
29677,165
29677,14479
29677,19671
29678,27
29678,13343
29678,16413
29678,22241
29678,35330
29678,46504
29680,12200
29680,34370
29681,14817
29681,29382
29681,29688
29681,45882
29683,33430
29683,37771
29683,38404
29686,9618
29686,12846
29687,3879
29687,21321
29688,15173
29689,36422
29690,6354
29690,24588
29691,15169
29691,28472
29691,32886
29692,5956
29692,11676
29692,39131
29693,26688
29693,29818
29693,31102
29693,32389
29694,37784
29696,46866
29697,24460
29697,46532
29698,3285
29698,29930
29699,15364
29700,36823
29700,46791
29700,46860
29701,9876
29701,11256
29701,24202
29701,32335
29702,4289
29702,15644
29702,39958
29703,18142
29703,41152
29704,9822
29704,20371
29704,22485
29704,40244
29704,41612
29704,48278
29706,22086
29707,40214
29707,41502
29708,10099
29708,16386
29708,18896
29709,48889
29711,29777
29711,37319
29715,16691
29715,19754
29715,25594
29715,31131
29715,33172
29716,12972
29716,23979
29716,27182
29716,49103
29717,32832
29717,41535
29718,11008
29718,39659
29719,28367
29720,18887
29721,34650
29721,38740
29722,27986
29723,6900
29723,7073
29723,15728
29723,28294
29724,16083
29724,25410
29724,29665
29724,45969
29724,48524
29725,8034
29725,11542
29725,36278
29726,12460
29727,13054
29727,15342
29729,27829
29729,40487
29729,49634
29730,10270
29730,17538
29730,17793
29730,37358
29731,4218
29731,34998
29732,20940
29732,43081
29733,8734
29734,9190
29734,29291
29735,39386
29736,38338
29737,30222
29738,20641
29738,41663
29738,45389
29739,17783
29739,18803
29740,1327
29740,29291
29740,34451
29741,39997
29742,21332
29742,29555
29743,13430
29743,24447
29743,35821
29743,39387
29743,46845
29744,16028
29744,20310
29745,24725
29746,7965
29746,38139
29747,12934
29747,19668
29748,3390
29748,34860
29748,48019
29749,5476
29749,31792
29749,37163
29750,5421
29751,7181
29751,7838
29751,30437
29751,36356
29751,42343
